Gene Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
Lneg_g09791,5945.621025,1.35368037,0.398805417,9.390864033,0.002180694,0.012249349,
Lneg_g14788,257.2573291,1.353044699,0.279764067,23.37996394,1.32956E-06,3.14406E-05,
Lneg_g08215,127.522354,1.352613746,0.400894162,10.56718662,0.001151128,0.007350843,
LnegOBP2,75.62603829,1.349189508,0.438347673,7.8536403,0.005071848,0.023852086,
Lneg_g16229,37.98719355,1.345143015,0.263525833,26.06463207,3.30177E-07,1.02578E-05,
Lneg_g00316,2100.035979,1.342868294,0.282643668,22.16242777,2.50529E-06,5.25565E-05,
Lneg_g12570,1670.583346,1.342601747,0.245164412,29.23611383,6.40738E-08,2.75934E-06,
Lneg_g06270,13.69338719,1.33967979,0.424211905,9.047718723,0.002630228,0.014156032,
Lneg_g04450,383.4723363,1.335570996,0.221913845,33.96140717,5.62161E-09,3.58767E-07,
Lneg_MRJPg006,205.5187491,1.33367235,0.417035791,8.892555757,0.002863357,0.015069249,
Lneg_g01130,6.4656905,1.322501139,0.451949554,8.525277562,0.003502473,0.017745195,
Lneg_g07410,2001.184343,1.320780627,0.263636241,24.85028492,6.19599E-07,1.70215E-05,
Lneg_g11823,117.9180636,1.320048592,0.299860445,19.16494634,1.19895E-05,0.000193919,
Lneg_g06049,22.82454801,1.31951964,0.297077198,19.38988035,1.0657E-05,0.000176132,
Lneg_g11376,69.78091299,1.316502484,0.406398738,10.02169847,0.001547067,0.009397725,
Lneg_g07379,1560.26198,1.311399156,0.39669916,10.10759683,0.001476594,0.009063172,
Lneg_g13116,46.42474767,1.309680247,0.296922146,19.24337939,1.15069E-05,0.000187808,
Lneg_g01510,9.194539343,1.308783922,0.465568318,7.165417997,0.007432237,0.032322298,
Lneg_g11800,11.65095669,1.308069348,0.449132708,8.199941167,0.004189175,0.020508372,
Lneg_g06528,89.5286692,1.306768266,0.285519,20.48544493,6.00864E-06,0.000109562,
Lneg_g11416,194.7965304,1.305588106,0.3255193,15.53195508,8.11223E-05,0.000888738,
Lneg_g05620,140.3933455,1.302731321,0.35251972,13.50787967,0.000237564,0.002127431,
Lneg_g03483,127.0087272,1.30241742,0.301903456,18.4541868,1.74038E-05,0.000261898,
Lneg_g05498,123.9229967,1.299496179,0.407659363,9.809279386,0.001736335,0.010270651,
Lneg_g05656,224.5836703,1.297889863,0.333850628,14.14040778,0.00016966,0.001597669,
Lneg_g12510,64247.72892,1.291227975,0.212932856,36.9225139,1.22918E-09,1.0762E-07,
Lneg_g13435,138.9103437,1.287961338,0.252947261,25.86263617,3.66597E-07,1.10333E-05,
Lneg_g10162,311.2263593,1.285696845,0.33674759,13.60280684,0.000225848,0.002041493,
LnegCSP10,1260.589401,1.285320732,0.335847211,14.67320977,0.000127851,0.001277782,
Lneg_g06370,17.24249035,1.279957461,0.318657969,15.89260795,6.704E-05,0.000766979,
Lneg_g15202,61.91984304,1.278673685,0.324995776,14.54969003,0.000136511,0.001344051,
Lneg_g16052,12.9385316,1.27631981,0.397816104,10.44480477,0.001229949,0.007783799,
Lneg_g15294,43.88075324,1.275498304,0.309149397,16.4265833,5.0571E-05,0.000611438,
Lneg_g06326,7448.221121,1.271206877,0.332962224,14.5838355,0.00013406,0.001332285,
Lneg_g13608,125.9045942,1.270427317,0.315967458,15.54153099,8.07124E-05,0.00088608,
Lneg_g10999,113.1744162,1.27035555,0.341452967,13.70837354,0.0002135,0.00194148,
Lneg_g07867,12.75670256,1.270199258,0.436232818,8.555196421,0.003445373,0.017506132,
Lneg_g07780,741.7844469,1.269793338,0.399498436,9.948614823,0.001609705,0.009711396,
Lneg_g03954,17.64131452,1.267414211,0.372513061,11.7423295,0.000610945,0.004433118,
Lneg_g16438,47.43183685,1.26408205,0.328416805,13.86771802,0.000196139,0.001807971,
Lneg_g16042,684.851868,1.260078573,0.318001112,14.83550711,0.000117306,0.00120304,
Lneg_g06927,2697.334524,1.260035203,0.382854649,10.51772311,0.001182351,0.007527538,
Lneg_g04249,292.1536286,1.258524514,0.263727683,22.38751825,2.22817E-06,4.7784E-05,
Lneg_g14292,1088.142434,1.255763084,0.300297739,15.87510069,6.76631E-05,0.000772438,
Lneg_g05774,1586.971641,1.25547571,0.449424144,6.725916647,0.009502188,0.038944081,
Lneg_g13472,515.9376964,1.254833146,0.238833375,26.43440313,2.72641E-07,8.92332E-06,
Lneg_g06577,5835.232368,1.248204777,0.25643003,23.55524897,1.21378E-06,2.9291E-05,
Lneg_g03808,85.57528577,1.244999249,0.307049597,15.58999632,7.86697E-05,0.000870127,
Lneg_g06054,21216.06361,1.243700053,0.249522253,24.8339084,6.24885E-07,1.7106E-05,
Lneg_g06435,47.77819321,1.240290307,0.422583427,7.784317985,0.005270168,0.024617355,
Lneg_g06680,153.2707834,1.238800967,0.229559466,29.05546374,7.03355E-08,2.96866E-06,
Lneg_g06118,1276.426668,1.237270638,0.459486584,6.733456045,0.009462109,0.038838275,
Lneg_g10874,1118.089901,1.237253277,0.230237298,29.28573377,6.24538E-08,2.72278E-06,
Lneg_g05627,2689.755639,1.236674582,0.170487614,51.14540532,8.57712E-13,2.06514E-10,
Lneg_g05049,485.9861974,1.232059096,0.315836069,14.44224999,0.000144523,0.001411134,
Lneg_g00015,216.8742174,1.231983223,0.269263548,21.13747328,4.27486E-06,8.14531E-05,
Lneg_g01118,163.9785382,1.22763955,0.31035229,14.31418536,0.000154695,0.001485669,
Lneg_g03809,890.5521233,1.226600419,0.197197855,37.58977504,8.73009E-10,8.11286E-08,
Lneg_g16518,125.1583314,1.224371226,0.295460984,15.91057761,6.64066E-05,0.000760552,
Lneg_g16893,2004.438808,1.223771548,0.242805329,25.41089035,4.63295E-07,1.35211E-05,
Lneg_g06244,418.8883766,1.217148463,0.45044414,6.505180759,0.010756063,0.043113165,
Lneg_g09824,193.342652,1.216533311,0.224836934,28.52206814,9.26366E-08,3.70337E-06,
Lneg_g05374,107.3279289,1.212802181,0.274737532,18.62061606,1.59486E-05,0.00024381,
Lneg_g04848,1304.356784,1.210973193,0.414355059,7.405682633,0.006501817,0.02903889,
Lneg_g10924,50.05072268,1.209979351,0.343303338,12.40911404,0.000427244,0.003335459,
Lneg_g05337,114.6474459,1.208544202,0.236468983,26.50108629,2.6339E-07,8.66569E-06,
Lneg_g04750,484.2353251,1.208542228,0.287035489,16.92489344,3.88882E-05,0.000495991,
Lneg_g02543,842.7877492,1.207913288,0.230754901,27.33343065,1.71225E-07,6.19099E-06,
Lneg_g10177,634.0937855,1.202191202,0.242140329,24.81350817,6.31533E-07,1.72435E-05,
Lneg_g11528,85.28397168,1.202060124,0.315119561,13.14058759,0.000288967,0.002480809,
Lneg_g10650,62.09588265,1.201181338,0.475168147,6.210397523,0.012700211,0.049230162,
Lneg_g07521,95.21832276,1.200031077,0.209412921,32.5742933,1.14722E-08,6.49929E-07,
Lneg_g02306,8600.551436,1.196758018,0.1598127,55.21391351,1.08101E-13,3.57881E-11,
Lneg_g02522,1268.061176,1.185114972,0.315824718,12.7194819,0.000361866,0.002933136,
Lneg_g00003,841.3405473,1.183007881,0.221830427,27.63406728,1.46574E-07,5.41049E-06,
Lneg_g07564,14.70225995,1.180413303,0.313727447,14.32365243,0.000153919,0.001482378,
Lneg_g02937,389.7642357,1.179511405,0.369891145,9.880032567,0.00167082,0.009972206,
Lneg_g09797,985.6796723,1.176910541,0.273582082,17.39202517,3.04099E-05,0.000405746,
Lneg_g04150,227.3106941,1.175190096,0.28980788,15.55060625,8.03259E-05,0.000882751,
Lneg_g15978,46.13880119,1.172288118,0.35624734,9.915287649,0.001639115,0.009843983,
Lneg_g15790,848.6191374,1.172145264,0.17415559,44.70100912,2.29539E-11,3.33115E-09,
Lneg_g10376,437.5912957,1.170705444,0.262221073,19.38013895,1.07115E-05,0.00017626,
Lneg_g11281,810.0342319,1.166377633,0.183049126,40.7941789,1.69136E-10,1.96945E-08,
Lneg_g07018,9916.46292,1.164311888,0.27246553,18.42142986,1.77056E-05,0.00026565,
Lneg_g04423,2331.517109,1.163680549,0.3059251,14.16593142,0.000167374,0.001586009,
Lneg_g07305,49.61468046,1.163384307,0.32367972,12.88650086,0.000330961,0.002739216,
Lneg_g06538,39.3547306,1.162941397,0.374352475,9.277219922,0.002320213,0.012849105,
Lneg_g00228,3997.801365,1.162322165,0.171983911,45.78253501,1.32136E-11,1.99979E-09,
Lneg_g01499,354.8772501,1.160075889,0.303543744,14.76245445,0.000121939,0.00124214,
Lneg_g10167,1828.27665,1.155510569,0.280480189,16.53063318,4.78704E-05,0.000584262,
Lneg_g15255,114.7334647,1.153672188,0.243909657,21.66761957,3.24218E-06,6.58001E-05,
Lneg_g07519,236.485619,1.150694766,0.311780825,12.8680364,0.000334242,0.00276206,
Lneg_g07529,578.6658949,1.146899636,0.165088592,48.38201752,3.5077E-12,6.88159E-10,
Lneg_g08593,2333.420486,1.146639833,0.245422914,21.56179069,3.4261E-06,6.87426E-05,
Lneg_g04151,509.7232988,1.144886957,0.210743,29.44769519,5.74463E-08,2.56787E-06,
Lneg_g01847,608.568694,1.14040064,0.242142102,22.26480496,2.3752E-06,5.04267E-05,
Lneg_g03924,437.2312102,1.139775744,0.291516737,15.07347194,0.000103406,0.001077175,
Lneg_g09444,243.7343121,1.136300898,0.200775053,32.5900644,1.13795E-08,6.48142E-07,
Lneg_g03667,73.90481633,1.135490883,0.318445146,11.70407409,0.000623634,0.004512827,
Lneg_g11417,21.27391536,1.133737754,0.376777072,8.815730053,0.002986447,0.015598956,
Lneg_g01053,1962.784305,1.13372529,0.276200935,17.11996907,3.50914E-05,0.000457267,
Lneg_g04831,88.26103277,1.132593084,0.227773185,24.34390016,8.05815E-07,2.09235E-05,
Lneg_g00810,1305.995753,1.132048497,0.231514658,23.0680273,1.56369E-06,3.56253E-05,
Lneg_g13474,35.79166386,1.131853306,0.406714095,7.258203351,0.007057786,0.031012107,
Lneg_g11813,33.20263811,1.13097926,0.345605682,9.440453818,0.00212251,0.011973305,
Lneg_g10002,355.658005,1.130822384,0.285580234,15.5896441,7.86844E-05,0.000870127,
Lneg_g15893,172.1835289,1.129237178,0.283919649,15.19082329,9.71745E-05,0.001021296,
Lneg_g10497,122.8229749,1.128324601,0.274388107,16.31191578,5.37251E-05,0.00064385,
Lneg_g06465,1711.836062,1.127090984,0.263432084,18.56836074,1.63919E-05,0.000249085,
Lneg_g07774,21.80000905,1.124422082,0.43754918,6.265665379,0.012309993,0.047945613,
Lneg_g14424,19560.89071,1.120619207,0.27685894,16.14045606,5.88142E-05,0.000690773,
Lneg_g03688,2000.510157,1.113614317,0.291941215,14.05017226,0.000177998,0.00166288,
Lneg_g06292,5399.795298,1.112666188,0.196520578,31.38000655,2.12154E-08,1.09105E-06,
Lneg_g09857,213.5354165,1.110806503,0.321442897,10.57431201,0.001146699,0.00732698,
Lneg_g04373,51.91080841,1.108405238,0.304098298,13.49942357,0.000238637,0.002131634,
Lneg_g01848,16.4527008,1.10553744,0.331453929,11.01055348,0.000905946,0.006074425,
Lneg_g07700,238.7917977,1.105027342,0.318989503,11.85413318,0.000575335,0.004240172,
Lneg_g07110,51.9385306,1.10461076,0.2679286,17.26326939,3.25417E-05,0.000430933,
Lneg_g03303,3378.439137,1.102840219,0.14259424,60.62097572,6.91928E-15,3.49061E-12,
Lneg_g13826,20.9753994,1.098569592,0.432454969,6.312778555,0.011987084,0.047103537,
Lneg_g12082,1167.984342,1.096449158,0.350212118,8.705171804,0.003173085,0.016413898,
Lneg_g11654,31981.7435,1.093336076,0.241145319,19.98564102,7.80259E-06,0.000135509,
Lneg_g11183,126.0640279,1.092124185,0.296471158,12.73887578,0.000358133,0.002909555,
Lneg_g11203,6262.643061,1.089890629,0.238729627,19.4951012,1.00858E-05,0.000168266,
Lneg_g12929,475.0079283,1.087711338,0.283176303,14.94414012,0.000110741,0.001146818,
Lneg_g13559,21.48806257,1.085725117,0.335111825,10.39650645,0.00126254,0.007956778,
Lneg_g07386,1230.535857,1.085696316,0.300091341,11.90834461,0.00055883,0.004145833,
Lneg_g07846,561.1121344,1.085164004,0.155485279,48.94473561,2.63277E-12,5.57831E-10,
Lneg_g03725,1242.30017,1.08380502,0.273635305,15.94668685,6.51517E-05,0.000748609,
Lneg_g11615,613.2892075,1.08379345,0.203820182,27.71222462,1.4077E-07,5.28837E-06,
Lneg_g14631,253.4818255,1.08200129,0.227750148,22.49697529,2.10475E-06,4.55986E-05,
Lneg_g12695,374.6386667,1.0805657,0.226814459,22.4082561,2.20424E-06,4.74629E-05,
Lneg_g06597,648.5567212,1.077214633,0.288491683,14.01198076,0.00018165,0.001686586,
Lneg_g12931,423.2456889,1.074525926,0.229554349,22.03686299,2.67464E-06,5.54504E-05,
Lneg_g13911,85.72629447,1.074123322,0.362123298,8.056144882,0.004534958,0.021847813,
Lneg_g03918,1395.520919,1.073184061,0.323543025,10.92291726,0.000949819,0.006312663,
Lneg_g05936,329.8107494,1.072728559,0.406569619,6.526081935,0.010630386,0.042658452,
Lneg_g03327,238.082313,1.071534352,0.254132882,17.52203154,2.83998E-05,0.000384741,
Lneg_g05123,9240.957312,1.070553401,0.166238419,41.11043392,1.43866E-10,1.71249E-08,
Lneg_g03476,127.4445165,1.068569115,0.31914145,10.23135282,0.001380734,0.008574145,
Lneg_g09664,907.0391625,1.063663248,0.310726738,11.67531989,0.000633346,0.004570622,
Lneg_g03530,711.52066,1.058899172,0.335275839,9.982739502,0.001580144,0.009543927,
Lneg_g05297,405.8130287,1.057437746,0.25741945,16.46608681,4.95281E-05,0.000599998,
Lneg_g10553,865.7382878,1.057081855,0.227831722,21.92399722,2.83664E-06,5.83523E-05,
Lneg_g00906,87.19937084,1.056779216,0.345362711,9.297900726,0.002294166,0.01275163,
Lneg_g11868,3746.319235,1.055643905,0.160108502,44.32227322,2.78529E-11,3.98748E-09,
Lneg_g13623,16.07400945,1.055268305,0.392711257,6.881104899,0.00871117,0.036508598,
Lneg_g00609,579.5673579,1.053443457,0.217934185,22.56817174,2.02817E-06,4.43019E-05,
Lneg_g10931,1879.75895,1.052536949,0.226176976,21.64052864,3.2883E-06,6.64813E-05,
Lneg_g15926,44.9244914,1.051862609,0.232179917,20.08152838,7.421E-06,0.000129947,
Lneg_g14485,285.5206199,1.047181331,0.259291172,15.59640018,7.84037E-05,0.000868838,
Lneg_g12116,111.080384,1.041973295,0.340460198,9.16408038,0.002468116,0.013429494,
Lneg_g13499,154.8729889,1.041866097,0.322254219,10.49406632,0.001197585,0.007597136,
Lneg_g04165,301.4403194,1.037903903,0.170845961,36.56739683,1.47478E-09,1.25998E-07,
Lneg_g02628,1232.787064,1.036750395,0.406757863,6.333620548,0.011847022,0.046657009,
Lneg_g04014,1813.340154,1.034487388,0.384354227,7.227816931,0.007178244,0.031398151,
Lneg_g00732,404.7492143,1.033822529,0.243038195,18.21582286,1.97233E-05,0.000289805,
Lneg_g01728,2074.331739,1.033003197,0.163256385,40.2690531,2.21287E-10,2.44199E-08,
Lneg_g15071,656.2658805,1.03257838,0.295823324,12.19020017,0.000480412,0.003653616,
Lneg_g08926,123.7554919,1.028784044,0.310474422,10.91022113,0.000956351,0.00633224,
Lneg_g16344,25.88692837,1.028650639,0.356223303,8.436516833,0.0036776,0.018508548,
Lneg_g00092,402.4253224,1.0269953,0.174032871,34.41376791,4.4556E-09,2.94971E-07,
Lneg_g11711,394.9660374,1.026207031,0.225511071,20.5519092,5.80359E-06,0.000106006,
Lneg_g14464,467.2136074,1.025258419,0.227003826,19.88694408,8.21595E-06,0.000141069,
Lneg_g15309,144.5925965,1.023584617,0.313864353,10.18470138,0.001416107,0.008773235,
Lneg_g16499,44.39023608,1.022346814,0.383189012,6.74006563,0.009427116,0.038754701,
Lneg_g08882,445.0631577,1.022189911,0.26699882,14.78087196,0.000120754,0.001232437,
Lneg_g11871,64.19015369,1.01814879,0.347426739,8.600679368,0.003360376,0.017189679,
Lneg_g08871,307.0295659,1.01780543,0.231688885,19.06245514,1.26509E-05,0.000202148,
Lneg_g07776,47.9826447,1.013191908,0.274336722,13.54203289,0.00023328,0.0021015,
Lneg_g16215,232.86314,1.012888838,0.360412656,7.681797032,0.005578059,0.025704202,
Lneg_g09641,28.52574358,1.011197648,0.383759992,7.040527091,0.007968558,0.034094871,
Lneg_g04044,1427.48047,1.010426117,0.185830658,29.67483193,5.10939E-08,2.33314E-06,
LnegCSP4,26834.95062,1.008542283,0.234323911,18.19790389,1.99098E-05,0.000291735,
Lneg_g00802,1077.844716,1.008521592,0.265064433,13.72171363,0.000211989,0.001931054,
Lneg_g04764,53.80221869,1.00774127,0.313143385,10.31284139,0.001321077,0.008281357,
Lneg_g07550,187.0768391,1.007660036,0.302702553,10.00637961,0.001559989,0.009454532,
Lneg_g12245,2014.751469,1.005199615,0.146557495,46.63065586,8.57089E-12,1.39692E-09,
Lneg_g09474,863.5935932,1.004467324,0.18599826,29.27044932,6.29484E-08,2.73309E-06,
Lneg_g03232,173.026035,1.004002181,0.337694886,7.992076439,0.00469825,0.022470999,
Lneg_g07432,534.4911855,1.002907044,0.249487714,16.0303492,6.23352E-05,0.000720152,
Lneg_g11886,94.71656412,1.002153499,0.348758156,8.107909554,0.004407252,0.021339319,
Lneg_g05179,743.7677462,0.999642326,0.240949324,16.49104058,4.88805E-05,0.000594535,
Lneg_g02691,2724.916847,0.998613185,0.205275903,23.72986139,1.10849E-06,2.72468E-05,
Lneg_g13296,1236.128427,0.997729455,0.363581196,7.39818441,0.006528974,0.029079817,
Lneg_g04279,863.3669645,0.995946668,0.323302878,9.482636082,0.002074257,0.011763747,
Lneg_g09446,2198.362571,0.995584662,0.297043055,11.32966277,0.000762788,0.005341025,
Lneg_g06716,57.95151097,0.990548759,0.283669348,11.61557296,0.000654019,0.004687873,
Lneg_g09406,667.0896906,0.990236043,0.190241813,26.06515572,3.30088E-07,1.02578E-05,
Lneg_g12875,287.047945,0.989759319,0.222957533,19.13724765,1.21648E-05,0.000195856,
Lneg_g04533,29.27912949,0.988883069,0.377409389,6.637544666,0.009985146,0.040607538,
Lneg_g00449,1505.982905,0.98641772,0.173395321,31.80693068,1.70284E-08,9.06527E-07,
Lneg_g13981,137.4830696,0.985740708,0.312263443,9.295211126,0.002297537,0.012754293,
Lneg_g16039,14373.61076,0.984632139,0.197909082,24.84844127,6.20192E-07,1.70215E-05,
Lneg_g07599,56.73105666,0.981999772,0.349986973,7.612867983,0.005795324,0.026486479,
Lneg_g08088,17.77352684,0.981202632,0.334604239,8.324938318,0.003910447,0.019486017,
Lneg_g01908,30.51070709,0.979298543,0.276801343,12.80855559,0.000345038,0.002831395,
Lneg_g04032,1369.307649,0.978620272,0.193305121,25.7991704,3.78851E-07,1.13377E-05,
Lneg_g06350,562.5604175,0.978438528,0.163235228,35.64050745,2.37301E-09,1.83502E-07,
Lneg_g08481,220.0879444,0.978128592,0.234552719,17.24818359,3.28011E-05,0.000433826,
Lneg_g15806,127.2145431,0.975962186,0.362538609,6.907496698,0.008583508,0.036071886,
Lneg_g06293,1293.376127,0.97591449,0.182232734,27.92777411,1.25929E-07,4.86895E-06,
Lneg_g09633,265.9658762,0.974580807,0.315405338,9.544647687,0.002005333,0.01145256,
Lneg_g00733,49.27954977,0.973715249,0.292539297,11.14024418,0.000844748,0.005781174,
Lneg_g15334,228.860599,0.973672733,0.320205873,9.302776278,0.002288069,0.012730987,
Lneg_g05496,94.14197883,0.972977868,0.266259431,13.43994187,0.000246323,0.002187384,
Lneg_g15731,177.9771133,0.972767035,0.265888816,13.23840324,0.000274271,0.002373882,
Lneg_g14284,59.73276245,0.972557102,0.341361905,7.838492885,0.005114523,0.024017401,
Lneg_g15831,200.7638587,0.972179968,0.24236669,16.42487992,5.06165E-05,0.000611438,
Lneg_g05056,211.6611607,0.9715253,0.358015013,6.974454491,0.008268142,0.035009073,
Lneg_g05899,441.8917284,0.971003816,0.215032969,20.29589104,6.63429E-06,0.000118522,
Lneg_g07522,991.9301964,0.970604196,0.181032834,28.84824167,7.82769E-08,3.18948E-06,
Lneg_g02405,272.5347091,0.968050778,0.25905661,13.8096148,0.000202298,0.001853935,
Lneg_g08838,252.253595,0.967601063,0.352629986,7.604362765,0.005822724,0.026558615,
Lneg_g15446,130.0799249,0.965048517,0.275234522,12.00558684,0.000530413,0.003962762,
Lneg_g13497,1262.45013,0.963170698,0.227090664,16.70430143,4.36818E-05,0.000542515,
Lneg_g11095,1454.162148,0.962978824,0.236581713,15.7790328,7.11871E-05,0.000804004,
Lneg_g00406,46.50535189,0.962472028,0.35745165,7.235664644,0.007146935,0.031287193,
Lneg_g16841,14.63889437,0.961596583,0.292516964,10.89957031,0.000961866,0.006352871,
Lneg_g01853,851.8441449,0.961379048,0.356486688,7.155119045,0.007475033,0.032430448,
Lneg_g02826,914.0466415,0.960063617,0.152514173,38.74093907,4.83952E-10,4.88284E-08,
Lneg_g11505,412.3965335,0.959693851,0.267898711,13.14945741,0.000287603,0.002473102,
Lneg_g14460,7446.629076,0.959424141,0.233805286,16.37759531,5.1895E-05,0.000624746,
Lneg_g05772,1072.345077,0.959252099,0.281079024,11.35552901,0.000752237,0.005284614,
Lneg_g16482,8607.306183,0.957408401,0.183350382,27.90473396,1.27438E-07,4.90431E-06,
Lneg_g07260,373.5891074,0.955723581,0.296958971,10.05107075,0.001522594,0.009291684,
Lneg_g14854,259.4305467,0.953279061,0.240936739,15.79562979,7.05653E-05,0.000798685,
Lneg_g05988,133.265272,0.94999938,0.256704493,13.50807462,0.000237539,0.002127431,
Lneg_g07813,300.1918623,0.948626019,0.373546095,6.343637045,0.011780309,0.04643844,
Lneg_g03843,28.09677944,0.947363252,0.372030493,6.178815398,0.012928881,0.049952065,
Lneg_g03919,469.4803267,0.944622638,0.267848805,11.67534544,0.000633338,0.004570622,
Lneg_g12557,1258.667454,0.944087505,0.195474278,21.95325072,2.79373E-06,5.75813E-05,
Lneg_g07021,79.38596246,0.944043847,0.250108801,14.45344401,0.000143667,0.001405362,
Lneg_g06671,138.9047756,0.942017364,0.332750186,7.975044444,0.004742659,0.022652719,
Lneg_g07152,164.5803731,0.941043848,0.281163746,11.15246504,0.000839201,0.005750643,
Lneg_g08945,60.53326805,0.938433144,0.318691701,8.782998046,0.003040511,0.015828585,
Lneg_g08258,11711.22708,0.938170748,0.125098136,57.23710093,3.86314E-14,1.46165E-11,
Lneg_g15599,20.70774946,0.938005237,0.369004229,6.429517712,0.011223905,0.044617655,
Lneg_g13511,5679.736964,0.937027358,0.337424887,7.371673265,0.006625925,0.029419552,
Lneg_g05284,56.28761842,0.935059361,0.309597712,9.206539876,0.002411521,0.01321658,
Lneg_g07005,157.8260634,0.933954862,0.330422094,7.747285334,0.005379334,0.025005997,
Lneg_g06986,421.6186222,0.93303277,0.211214923,19.27503374,1.13177E-05,0.00018503,
Lneg_g16601,262.3085485,0.932929249,0.336559071,7.737873818,0.005407443,0.025092622,
Lneg_g01245,1173.234293,0.932618743,0.201436294,21.48471559,3.5666E-06,7.03991E-05,
Lneg_g16258,1837.557155,0.931566571,0.298348172,9.323827856,0.00226193,0.012638651,
Lneg_g05178,762.1487511,0.930372625,0.29703289,9.380504894,0.002193051,0.012305713,
Lneg_g15773,41.98858129,0.928577625,0.346691267,7.217789987,0.007218453,0.031560994,
Lneg_g08689,345.7721135,0.92625417,0.293175527,10.02556265,0.001543825,0.009388796,
Lneg_g02364,535.8656668,0.926013966,0.218701662,17.43305411,2.97606E-05,0.000398588,
Lneg_g10277,289.4720624,0.922740384,0.17860851,26.62519898,2.47001E-07,8.20291E-06,
Lneg_g14783,678.9549595,0.920980081,0.230004925,16.14328505,5.87264E-05,0.000690508,
Lneg_g00259,38.1872931,0.918178816,0.245962605,14.01411057,0.000181444,0.001686586,
Lneg_g01601,608.9457521,0.914597493,0.25774759,12.50304518,0.000406289,0.003209715,
Lneg_g06574,579.9089781,0.914067822,0.229159183,15.27914701,9.27346E-05,0.000986376,
Lneg_g11549,2530.874998,0.913037837,0.166686698,28.92057908,7.54075E-08,3.12057E-06,
Lneg_g10708,546.5627862,0.912881349,0.228242229,15.52727564,8.13233E-05,0.000889102,
Lneg_g02024,1411.05354,0.912721681,0.222719624,16.21001163,5.66937E-05,0.000670327,
Lneg_g15238,104.5592974,0.911254906,0.268656434,11.17636016,0.000828461,0.005684404,
Lneg_g12898,1069.632925,0.910161738,0.28062685,10.47550372,0.001209678,0.00766467,
Lneg_g06682,131.2479749,0.910059116,0.219006124,17.63094773,2.68188E-05,0.000370912,
Lneg_g00131,190.0613082,0.909937347,0.347914363,6.788052709,0.009176996,0.038006683,
Lneg_g04932,1686.230032,0.909278135,0.21852501,17.44840704,2.95212E-05,0.000396384,
Lneg_g14563,2221.498949,0.908698678,0.187455795,23.77707137,1.08163E-06,2.67105E-05,
Lneg_g04124,191.8285548,0.907544702,0.194125106,22.23966716,2.4065E-06,5.06849E-05,
Lneg_g13961,161.9794595,0.899589484,0.267456617,11.34764618,0.000755437,0.005300063,
Lneg_g00394,56.34082463,0.897480521,0.283172419,10.02358511,0.001545484,0.00939349,
Lneg_g12226,703.7208738,0.897209576,0.21544039,17.76341219,2.50148E-05,0.000350075,
Lneg_g12558,1352.404917,0.894722809,0.316928442,7.759899745,0.005341893,0.024886548,
Lneg_g06752,30.17736023,0.892890575,0.33341488,7.215364465,0.007228214,0.031590633,
Lneg_g06081,749.2870848,0.892290253,0.257762195,11.48918272,0.000700024,0.004967217,
Lneg_g07570,1701.959696,0.891256349,0.237355438,14.1419084,0.000169525,0.001597669,
Lneg_g01718,498.3248063,0.890883144,0.247074377,12.89988501,0.000328602,0.002728223,
Lneg_g06448,4885.416759,0.890438137,0.288438019,9.378025718,0.002196019,0.012315844,
Lneg_g03575,3011.579648,0.888367113,0.179941149,23.80313303,1.06709E-06,2.64747E-05,
Lneg_g13135,187.2117835,0.887807615,0.2777883,10.23783835,0.001375887,0.008554079,
Lneg_g03044,183.6973364,0.887442407,0.300174875,8.33876919,0.003880788,0.019365552,
Lneg_g07284,259.550186,0.884603722,0.175849086,24.94571023,5.89676E-07,1.63108E-05,
Lneg_g14124,2635.3364,0.884151262,0.290899849,9.321469328,0.002264843,0.012648259,
Lneg_g06683,369.2026145,0.881635301,0.264898428,11.22199121,0.000808337,0.005567961,
Lneg_g13070,732.7815756,0.881537307,0.189021839,21.39590704,3.73568E-06,7.3018E-05,
Lneg_g14002,75.54064042,0.879730483,0.244219639,12.74637627,0.0003567,0.002902362,
Lneg_g08399,75.82538129,0.877753876,0.214461982,16.62371119,4.55776E-05,0.000560958,
Lneg_g04232,259.3469445,0.87743657,0.2884552,9.317246394,0.002270069,0.012663051,
Lneg_g11418,12.49582796,0.876778657,0.324166644,7.191867121,0.007323474,0.031941079,
Lneg_g05876,1870.095757,0.875474178,0.21514606,16.85706925,4.03029E-05,0.000509358,
Lneg_g06953,118.1427006,0.873725333,0.334371406,6.649331247,0.009919305,0.040417352,
Lneg_g10604,2699.057933,0.869850607,0.279371807,8.808647609,0.002998062,0.015638339,
Lneg_g10083,11804.2759,0.868167339,0.245576591,12.11982447,0.000498886,0.003783249,
Lneg_g14461,3612.967705,0.865189489,0.150682106,33.39740305,7.51242E-09,4.52197E-07,
Lneg_g13384,352.6465711,0.86439573,0.257593412,10.97191139,0.000925033,0.006178812,
Lneg_g05254,84.56196104,0.864355034,0.22672105,14.24951103,0.000160102,0.001525292,
Lneg_g12581,75.67676033,0.862955308,0.235362536,13.31023778,0.000263961,0.002295896,
Lneg_g15221,112.3719827,0.862506777,0.288198122,8.821081701,0.002977701,0.015562784,
Lneg_g14765,1401.512626,0.858949855,0.155758006,30.69101948,3.02562E-08,1.48396E-06,
